Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,1.7267625994152493,44.02348847324924,0.4055531279172314,0.4402348847324924,0.40675087921698205,1.2421023150285084,52.662721893491124,0.4661940582028987,0.5266272189349113,0.4725193222445331,1.3151303728421528,49.7737556561086,0.41182972651504257,0.497737556561086,0.40782796030777635
2,1.1806081930796306,54.19312744671596,0.49178932537521003,0.5419312744671596,0.4932577970808752,1.0994568864504497,59.589279498781764,0.5572377310962509,0.5958927949878177,0.5519559576165711,1.2718211511770885,51.51409676296554,0.4435260915558216,0.5151409676296554,0.4547400190108011
3,1.0635103669431474,59.27794693344933,0.5628583994013538,0.5927794693344932,0.5561363732089917,1.0078474034865696,62.513052558301425,0.5950828650118093,0.6251305255830143,0.59188672601318,1.2452958623568218,54.82074486599373,0.5152839101854175,0.5482074486599373,0.5027908165559144
4,0.9824752284420861,62.788168769030015,0.6082703131629782,0.6278816876903002,0.6003731058397909,0.9462932646274567,63.97493908806126,0.6131202706355992,0.6397493908806126,0.6053414135224031,1.2218967974185944,55.89975635224504,0.54344783710537,0.5589975635224504,0.5083533128288572
5,0.9204974075158437,65.3892996955198,0.6381365751955883,0.6538929969551979,0.6311041055364237,0.8984734565019608,66.93351896971807,0.6566743978905275,0.6693351896971806,0.6465705189142434,1.250153402487437,57.25722241559345,0.5808106790960319,0.5725722241559346,0.5532442754784663
6,0.8758843408690559,66.8986515876468,0.6556911742969493,0.6689865158764681,0.6488142243054158,0.8599467923243841,68.25617821092935,0.6758277975968159,0.6825617821092934,0.6646514236522044,1.2097911188999813,58.8235294117647,0.5865245014589519,0.5882352941176471,0.578748013626205
7,0.835336838165919,68.0817746846455,0.6688613752374437,0.680817746846455,0.662854045657972,0.8216364582379659,69.54403063000348,0.6902489670903538,0.6954403063000348,0.6784876063365459,1.1645606954892476,58.9975635224504,0.5887085028166759,0.589975635224504,0.582425742880616
8,0.8015838596555922,69.49978251413658,0.6855833412344039,0.6949978251413658,0.6802263687141259,0.797185535232226,69.89209885137487,0.6941812788019308,0.6989209885137487,0.6807010235885724,1.1689260055621464,59.03237034458754,0.5882537375721718,0.5903237034458754,0.5814389927119801
9,0.7713954402340784,70.74380165289256,0.7004655610994077,0.7074380165289256,0.6940744553940406,0.7723984320958456,70.93630351548903,0.7049152616431154,0.7093630351548904,0.6922051232971619,1.1984568933645885,58.649495301079014,0.5830319859040419,0.5864949530107901,0.5734996270854458
10,0.7460010137822893,71.77468464549804,0.7113278425658666,0.7177468464549804,0.7060266594388085,0.7528192003568014,72.25896275670031,0.7247223426299155,0.7225896275670032,0.7100459027773097,1.152571012576421,60.737904629307344,0.5913626010493814,0.6073790462930735,0.5932635280939392
11,0.7220166742801666,72.51413658112223,0.7187847511739268,0.7251413658112222,0.7147003842274874,0.7356631557146708,72.3285764009746,0.7259748269653571,0.7232857640097459,0.7143577449161447,1.13716825346152,61.01635920640445,0.6025271499070516,0.6101635920640446,0.5986613534241735
12,0.7036539210213555,73.12309699869509,0.7256749769750303,0.7312309699869508,0.7215227442053188,0.7147822380065918,72.22415593456317,0.7198092501844808,0.7222415593456317,0.7087196267793572,1.1743264695008595,60.772711451444486,0.5913868851351562,0.6077271145144448,0.587201373175268
13,0.684096270137363,73.80165289256199,0.7333012458843975,0.7380165289256199,0.728909598172926,0.6964834382136663,74.52140619561435,0.7466470685127765,0.7452140619561434,0.7362723041930673,1.1664023846387863,61.92133658197007,0.6050252063009695,0.6192133658197007,0.6066620397817887
14,0.6644757072130839,74.56285341452805,0.7409752854043944,0.7456285341452805,0.7374605483152706,0.6845163404941559,74.45179255134006,0.7438615648428207,0.7445179255134007,0.7356066186185632,1.1902100443840027,61.22520013922729,0.5897614056509839,0.6122520013922729,0.5966020546013565
15,0.6495459073119694,75.30230535015224,0.748947815344803,0.7530230535015224,0.7449635158337703,0.6657085667053858,73.92969021928297,0.7400539367159609,0.7392969021928298,0.7291507145387178,1.2126787354548771,62.09537069265576,0.6121246463102138,0.6209537069265576,0.5965086487038196
16,0.6319001813729604,76.02435841670291,0.7565462246810126,0.7602435841670292,0.7529080549765022,0.652694488565127,75.77445179255135,0.760970439504181,0.7577445179255134,0.7514106801350972,1.2231436272462208,61.92133658197007,0.6121592523545188,0.6192133658197007,0.6036623917975313
