Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,1.5219873572049076,39.7445787263221,0.40402056359111266,0.39744578726322105,0.3936422555917894,1.3988447870526994,46.99074074074074,0.48296903374078576,0.4699074074074074,0.4465248739359231,2.223968982696533,28.858024691358025,0.26385566112768194,0.28858024691358025,0.2664822692079637
2,1.291263747215271,49.50715693837319,0.48478237303293464,0.49507156938373187,0.48307501625358795,1.181150496006012,53.858024691358025,0.5340485232596044,0.5385802469135802,0.5220112331259782,4.363799852984292,34.5679012345679,0.3428170316522401,0.345679012345679,0.3307585636066928
3,1.154316732654833,54.41844518728036,0.5355873463152432,0.5441844518728036,0.5337747867412628,1.0978146280561174,56.32716049382716,0.5518674715473197,0.5632716049382716,0.5470784620830408,3.213036012081873,36.342592592592595,0.4916420157625124,0.36342592592592593,0.38198834164395556
4,1.0849376438415215,56.89980286277535,0.5629356715731014,0.5689980286277535,0.5594930329479162,1.0358748890104748,58.7962962962963,0.5995151382975529,0.5879629629629629,0.5747751255901451,3.1383044379098073,44.907407407407405,0.5181688229442227,0.44907407407407407,0.4608971460176513
5,1.041037341503248,58.695465843833034,0.5808671704415951,0.5869546584383303,0.5781340459398505,0.9918229040645418,61.18827160493827,0.6126392730685777,0.6118827160493827,0.5980641540823308,4.020630669026148,43.82716049382716,0.5548793125149011,0.4382716049382716,0.4697605613212133
6,1.0016526766019325,60.079712008228334,0.5953298917218166,0.6007971200822834,0.5927095043408541,0.9469583289963859,63.50308641975309,0.6334120922452866,0.6350308641975309,0.6303128403432089,5.146170766580672,47.376543209876544,0.6062610512966582,0.4737654320987654,0.5147103469636908
7,0.9689866226013393,61.965372417930915,0.6147553312288812,0.6196537241793092,0.6128007913447604,0.9487731939270383,62.03703703703704,0.6207975597119828,0.6203703703703703,0.6046460125373541,5.748677196956816,46.45061728395062,0.6222613276488791,0.4645061728395062,0.4928302483790987
8,0.945027371302043,63.19533727607783,0.626065287783657,0.6319533727607782,0.6244017961238891,0.899169419492994,64.81481481481481,0.6439363910793666,0.6481481481481481,0.6404744430830811,6.729122950917199,49.76851851851852,0.6290579959283624,0.4976851851851852,0.5342117995867629
9,0.9210733000546285,64.20245135853261,0.6362536359721129,0.6420245135853261,0.6348649278322492,0.8753572532108852,66.28086419753086,0.655402261276923,0.6628086419753086,0.6511179591999641,7.837568799654643,50.07716049382716,0.6297802295568028,0.5007716049382716,0.5365435913444039
10,0.8978444801617975,65.183851889946,0.6466122623839639,0.65183851889946,0.6451320026386435,0.8596170629773822,66.5895061728395,0.6622877177829315,0.6658950617283951,0.657228687411005,7.987847091186614,50.925925925925924,0.6259348228078138,0.5092592592592593,0.5459389356990348
11,0.8762318008566556,65.95525842118796,0.6544376470500791,0.6595525842118797,0.6526432963827841,0.8646311419350761,65.97222222222223,0.6603147307874699,0.6597222222222222,0.6468982117409825,9.104926384630657,49.614197530864196,0.6698326446529174,0.49614197530864196,0.541656973074445
12,0.8594740630829171,66.68809462586783,0.6618053353470467,0.6668809462586783,0.6602643087245053,0.8212732984906151,68.90432098765432,0.6968233939552736,0.6890432098765432,0.6767974342574746,8.976682024342674,51.46604938271605,0.6786438205310531,0.5146604938271605,0.5426027941449307
13,0.8389423664302043,67.3823605039856,0.6685798958235469,0.673823605039856,0.6671554210667671,0.79664184933617,69.1358024691358,0.6885512929476901,0.691358024691358,0.6815687343560117,9.350025391294842,51.69753086419753,0.6506131921062476,0.5169753086419753,0.5561212914839025
14,0.823246616206757,68.17948058626897,0.6766210040038279,0.6817948058626896,0.6751971437064131,0.7893861049697513,69.75308641975309,0.6910600258342542,0.6975308641975309,0.6886142008948452,9.521701826935722,53.39506172839506,0.6640164864776833,0.5339506172839507,0.5766072824315577
15,0.8136155260752325,68.23090768835176,0.6769543183847334,0.6823090768835176,0.6755631591035465,0.782543576899029,70.75617283950618,0.7051225413322473,0.7075617283950617,0.7020845105934909,9.891834247679938,52.70061728395062,0.6583386750315028,0.5270061728395061,0.5680779045215049
16,0.7935607343503873,69.23802177080655,0.6871051354576739,0.6923802177080655,0.6859318559773614,0.7794722886312575,69.98456790123457,0.6977324941945279,0.6998456790123457,0.692518133936382,10.525598585605621,53.7037037037037,0.6741131974120159,0.5370370370370371,0.5795442049991278
17,0.7810203732693032,69.88086054684152,0.6936877205020698,0.6988086054684152,0.6924448942875755,0.7466601190112886,71.06481481481481,0.7093432180507834,0.7106481481481481,0.703342177559726,10.86257788397017,52.623456790123456,0.6556408584981881,0.5262345679012346,0.563374013087076
18,0.7710560945615377,69.95800119996572,0.6947247929373433,0.6995800119996571,0.6932820903986278,0.7490060528119405,69.44444444444444,0.692489840321828,0.6944444444444444,0.6830319223448853,11.367836705275945,51.157407407407405,0.6611668424445979,0.5115740740740741,0.5446205132998704
19,0.7598471639091021,70.58798320047998,0.700912818618749,0.7058798320047999,0.6996821482182518,0.7404486508596511,72.0679012345679,0.7166700443809565,0.720679012345679,0.7123639008118464,11.054628075588317,53.16358024691358,0.6448975505770602,0.5316358024691358,0.5679146136794531
20,0.7484183218381176,71.23939316019542,0.7072676914976197,0.7123939316019542,0.706281287626616,0.7234516796611604,72.53086419753086,0.7236200305390728,0.7253086419753086,0.7145736892522103,10.85379523890359,51.77469135802469,0.6249854527312935,0.5177469135802469,0.5460470620278701
21,0.7386275288176863,71.23510756835519,0.7073545018101437,0.7123510756835519,0.7063201972408587,0.7241079324767703,71.83641975308642,0.7169359202319222,0.7183641975308642,0.7106276311358573,11.19151151464099,51.388888888888886,0.6345335614713566,0.5138888888888888,0.5449154412782926
22,0.7291017851600908,72.10079712008228,0.7160447848958246,0.7210079712008228,0.7153449862594126,0.703253237974076,72.76234567901234,0.7258422456964656,0.7276234567901234,0.7159016233015397,11.863974382479986,52.391975308641975,0.659593598228052,0.5239197530864198,0.5592764669063915
23,0.718541827103863,72.29364875289278,0.7179902408523824,0.7229364875289277,0.7168846107358818,0.6965681002253578,73.68827160493827,0.7342768700507338,0.7368827160493827,0.7301564021195511,12.295986724751335,51.69753086419753,0.6363162432795976,0.5169753086419753,0.5544756283193869
24,0.7089105126792438,72.74363589611725,0.722753534124453,0.7274363589611725,0.7216893197712765,0.7006452197120303,72.22222222222223,0.7247614356062583,0.7222222222222222,0.7129841476003091,12.413524501380467,50.23148148148148,0.6489228739708973,0.5023148148148148,0.5372631969447411
25,0.7026795445239707,72.84649010028285,0.7238946199991788,0.7284649010028285,0.722812096050652,0.6903745588802156,73.07098765432099,0.7260902849767186,0.7307098765432098,0.7242686102821395,12.138532604490008,52.5462962962963,0.656637526430081,0.5254629629629629,0.5608033247784455
26,0.6939675388270862,72.96648667180938,0.7247256993305728,0.7296648667180937,0.7242460850050114,0.689270311877841,73.07098765432099,0.7275898339397933,0.7307098765432098,0.7215791701844594,12.40897702745029,51.620370370370374,0.6332519953953544,0.5162037037037037,0.5467298564935209
27,0.6856595743192385,73.42504499871433,0.7293116630732609,0.7342504499871432,0.7287263610691871,0.6930564939975739,73.30246913580247,0.7310769659475798,0.7330246913580247,0.7246337580786779,13.117302075738,51.388888888888886,0.6502756623687895,0.5138888888888888,0.5452498661082275
28,0.6779762497503463,73.65218136624668,0.7317033052537604,0.7365218136624668,0.7308493907348355,0.6598018720036462,74.69135802469135,0.7415554089115954,0.7469135802469136,0.7398966389275651,13.05006648103396,50.69444444444444,0.6375304784176455,0.5069444444444444,0.5452410896306796
29,0.6712394116676017,73.95645838690324,0.7346772988806778,0.7395645838690323,0.7342770518133932,0.6600953936576843,73.68827160493827,0.733084067469068,0.7368827160493827,0.7297109323387911,13.478126616705032,51.77469135802469,0.6490293684219184,0.5177469135802469,0.5576563957546619
