Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,2.669365436942489,30.664471715055374,0.21888655595999684,0.30664471715055375,0.2393958678755182,1.8071243166923523,47.97843665768194,0.3433349530704127,0.4797843665768194,0.39537390870147404,2.6519248485565186,0.0,0.0,0.0,0.0
2,1.3379004928800795,59.6527985633044,0.6364115563741337,0.596527985633044,0.5719411685615008,0.9801381528377533,75.74123989218329,0.7626801355927758,0.7574123989218329,0.7552828573438594,1.747520923614502,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
3,0.8821767060844986,72.94223286441185,0.7319145428820826,0.7294223286441185,0.7272590533708851,0.7327998280525208,76.81940700808626,0.7695121574882884,0.7681940700808625,0.7646861306480692,2.4304487705230713,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
4,0.7132688363393148,73.6456150853038,0.740530936940404,0.7364561508530381,0.7348739085590599,0.6210852265357971,78.16711590296497,0.781444823780462,0.7816711590296496,0.7764911679760851,2.5056766271591187,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
5,0.611715798024778,76.33941933552829,0.7683143605155649,0.7633941933552828,0.7622525904270184,0.53953418135643,82.47978436657682,0.8287490768798632,0.8247978436657682,0.8198198192886352,2.776977062225342,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
6,0.5261716820575573,80.84405866507034,0.814170329950647,0.8084405866507034,0.8071924394376564,0.4733155220746994,85.17520215633424,0.8559841205818467,0.8517520215633423,0.8495514240448233,2.9244260787963867,30.997304582210244,0.09634297370146426,0.30997304582210244,0.14699752688470835
7,0.4739903388199983,83.77731218198144,0.8422311874639569,0.8377731218198144,0.837092852861667,0.41828539967536926,88.14016172506739,0.8842380057973843,0.8814016172506739,0.879483927497272,3.030739188194275,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
8,0.41872958231855323,85.96228674049685,0.8632742884451627,0.8596228674049686,0.8590737018149501,0.37233462929725647,90.29649595687331,0.9052508249985998,0.9029649595687331,0.9014748145680922,3.141763210296631,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
9,0.3731238223888256,88.41664172403472,0.8852803297110194,0.8841664172403472,0.8827168409043009,0.3280276954174042,91.64420485175202,0.9171634040523245,0.9164420485175202,0.9154510246324532,3.3003748655319214,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
10,0.3371168639924791,90.31727027835977,0.9032912691058961,0.9031727027835977,0.9018228208129321,0.2996336668729782,93.53099730458221,0.9368163655780589,0.9353099730458221,0.935415256203446,3.6388367414474487,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
11,0.2962358610497581,92.00838072433403,0.9200999685105248,0.9200838072433403,0.9193531508115558,0.2647113800048828,94.07008086253369,0.9408133439470385,0.9407008086253369,0.9405446455311685,3.6486130952835083,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
12,0.26726881938951985,93.47500748278958,0.9357390090966141,0.9347500748278958,0.9339370312126021,0.2368077114224434,93.80053908355795,0.9379592386286991,0.9380053908355795,0.9372698537640052,3.626656651496887,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
13,0.2460122831441738,93.66956001197246,0.9373152165395151,0.9366956001197246,0.9359239807420864,0.2173239290714264,95.14824797843666,0.9510563470671287,0.9514824797843666,0.9510551182557724,3.7309584617614746,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
14,0.221862875201084,94.56749476204729,0.9458606085821034,0.9456749476204729,0.944979377483882,0.19599202275276184,95.95687331536388,0.9592574997836757,0.9595687331536388,0.9592835910742841,3.9658801555633545,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
15,0.20696551821849965,94.94163424124514,0.9494687470016209,0.9494163424124513,0.9488136289187669,0.17913976311683655,96.22641509433963,0.9620629883941271,0.9622641509433962,0.9620374568743744,4.072848320007324,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
16,0.18607471883296967,95.64501646213708,0.9565867091433645,0.9564501646213709,0.9560127890313783,0.16975145787000656,95.68733153638814,0.956925579106347,0.9568733153638814,0.9567729285746146,4.100499629974365,30.997304582210244,0.09608328913623122,0.30997304582210244,0.1466950628376205
