Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,1.0778988855751854,58.57705845110475,0.587709581482642,0.5857705845110475,0.583537852342217,0.9505188895596398,63.40193089430894,0.6425466792743652,0.6340193089430894,0.6270628415737355,1.2955687307511214,44.98221544715447,0.5304997130868421,0.4498221544715447,0.464582441845338
2,nan,69.60344032020947,0.6950446790889114,0.6960344032020946,0.6939614542497655,0.8212792307690338,68.5866724738676,0.6821560031837067,0.6858667247386759,0.6803745630650115,1.2474467864915453,51.56068524970964,0.5623981604254625,0.5156068524970964,0.5302945032711892
3,0.7125909543102892,72.94959705544646,0.7286500680981682,0.7294959705544646,0.7277042863639819,0.7689822793558792,70.32520325203252,0.7142772741012605,0.7032520325203252,0.6926156313588465,1.401769825792009,48.36309523809524,0.5589463957159136,0.4836309523809524,0.5000373201584026
4,0.660929954045833,74.80939273948643,0.7470691509141497,0.7480939273948642,0.7462934035827928,0.7006489786284941,73.10721544715447,0.7255831216994766,0.7310721544715447,0.7248921413148,1.373911996734225,51.29754645760743,0.5647969277285272,0.5129754645760743,0.5262422094568345
5,0.6253773252087445,76.1157432744208,0.7599606209994574,0.761157432744208,0.7592958544731498,0.6683059469969185,74.19425087108014,0.7391540547022356,0.7419425087108014,0.7363265574100859,1.410331235465559,49.13980836236934,0.5383125181664217,0.49139808362369336,0.5064703612806702
6,0.5963400300327462,77.22317011664467,0.7709195365146512,0.7722317011664467,0.7703420254574976,0.6507862900142316,74.80763646922183,0.7487021737554375,0.7480763646922184,0.744580338463479,1.4473402432071183,49.771341463414636,0.5572980951425663,0.49771341463414637,0.5076081729157891
7,0.5731440608623386,78.1804987713142,0.7804628713187916,0.7818049877131421,0.7799174324549376,0.6066977461730992,77.12507259001161,0.7713363122044515,0.7712507259001161,0.765061414194798,1.585088625244141,45.04210220673635,0.5194239885549244,0.4504210220673635,0.4662440121629664
8,0.5524521774129282,78.93206279711124,0.7879922637226044,0.7893206279711125,0.7874283180893941,0.5839712204480613,77.73482868757259,0.7748273758326615,0.7773482868757259,0.7718800358282119,1.5497882019909512,47.43757259001161,0.5392482803578372,0.4743757259001161,0.49178266167906104
9,0.5346490694635151,79.6495562781015,0.7950726671060564,0.796495562781015,0.7945745063901171,0.5738040117753876,78.24114401858304,0.784242539090442,0.7824114401858304,0.7761772655829566,1.5851727448052433,49.052700348432055,0.5525857608451233,0.49052700348432055,0.49992669967550235
10,0.519890639346529,80.19964802712767,0.8005806157723785,0.8019964802712767,0.8000793785858248,0.5604061281515492,77.81649245063879,0.7778849200012643,0.778164924506388,0.7737951285702215,1.655341854577677,47.925740418118465,0.540295864443979,0.4792574041811847,0.5001690080481663
11,0.5063514560716814,80.70158495101353,0.8055666660474792,0.8070158495101353,0.805063082417007,0.5230314455650471,80.12666957026713,0.7973378226614926,0.8012666957026713,0.7965517862473462,1.7181812304210056,44.54667537746806,0.5208450575698481,0.4454667537746806,0.46438302977332124
12,0.49484697834470615,81.09929820043138,0.8095407507699701,0.8109929820043138,0.8090883293493525,0.5095613547773273,80.38980836236934,0.8000251907234699,0.8038980836236934,0.7980941337736359,1.6577692530877863,48.98011033681765,0.5467149311050298,0.48980110336817656,0.5060720254199883
13,0.4851142883178012,81.45341724881692,0.8130654744381876,0.8145341724881692,0.8125955072735908,0.506890523902796,80.3916231126597,0.802769081189668,0.8039162311265969,0.7993536557500454,1.8263756269834293,45.07295296167247,0.5145510179388695,0.45072952961672474,0.46095965672033523
14,nan,81.87755529086051,0.8173206586547506,0.818775552908605,0.8168608379738619,0.49508992830912274,81.30807200929152,0.8115822283138824,0.8130807200929152,0.8057098657215199,1.834734657271097,46.01480836236934,0.5308231114359837,0.46014808362369336,0.48131584061623023
15,nan,82.25031924368756,0.8210732947368038,0.8225031924368756,0.8205875556265187,0.5033013210804375,81.33347851335657,0.8136715314006407,0.8133347851335656,0.8066296763932251,1.9553548362390656,43.33260743321719,0.5203714951359218,0.4333260743321719,0.4525415559655738
16,nan,82.52382255416411,0.8238201466569595,0.8252382255416412,0.8233608929833776,0.4780355656036624,82.09748838559814,0.8183477994339652,0.8209748838559814,0.8142309658006225,1.9820677489640528,42.082244483159116,0.5035577444227407,0.42082244483159115,0.4386625119248453
17,nan,67.3235306742212,0.6762918597539942,0.6732353067422121,0.6730565101982825,6.347575626991413,37.57440476190476,0.43937090700948994,0.3757440476190476,0.3415723272306952,7.2711616519373585,35.22611788617886,0.4551362068253946,0.3522611788617886,0.3264698897982667
18,nan,41.17478994301903,0.4914184698937887,0.41174789943019025,0.38446704462745745,6.374961098035176,37.20238095238095,0.4333188040881434,0.37202380952380953,0.33828601282074555,7.279921315351169,35.293263646922185,0.4553417884045016,0.35293263646922185,0.32730101407091605
19,nan,41.21999377608945,0.49186283557789723,0.41219993776089453,0.3850629268070923,6.336975168298792,37.46189024390244,0.4389321836787185,0.3746189024390244,0.34098766777744843,7.3093349878611455,35.34044715447155,0.463801080726311,0.35340447154471544,0.32795319330284545
20,nan,41.17063172692056,0.49109619945911237,0.4117063172692056,0.3846461137736842,6.342760765994036,37.363893728223,0.43801122523680985,0.37363893728222997,0.34006638945737744,7.289679653856352,35.36948315911731,0.46396551305604705,0.35369483159117304,0.3287387750706776
21,nan,41.233139104400735,0.49190815968941887,0.41233139104400734,0.38506419827804644,6.332275946935018,37.37841173054588,0.4384118664850918,0.3737841173054588,0.3396253670539532,7.280982103002047,35.29689314750291,0.4638279531003988,0.35296893147502906,0.3278090879991243
22,nan,41.25849080900106,0.4918647493103858,0.41258490809001064,0.3853608522871485,6.283757823484915,37.414706736353075,0.43263250833635675,0.37414706736353076,0.3403855449858479,7.261674324375387,35.371297909407666,0.4609370970612919,0.3537129790940767,0.3281269334873832
