Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,0.9111913438582842,65.01743141881185,0.6480306544845198,0.6501743141881184,0.6459113819659856,0.7245088747224292,71.9704173269942,0.7244266221482879,0.7197041732699418,0.7138191152352444,1.073612831759493,61.38404648705758,0.6287611524403182,0.6138404648705758,0.5927598426984153
2,0.6397368976530884,75.2098226338463,0.7478826734795485,0.752098226338463,0.7475608874124172,0.5934088584539052,77.04173269941892,0.774900038736149,0.7704173269941891,0.7674622805420245,1.0957981861146115,62.52509244585314,0.6549738450275233,0.6252509244585315,0.6326535208665635
3,0.5432829762418334,78.97841321266331,0.7859255386440737,0.7897841321266331,0.7857674185881195,0.5111453712389276,80.35921817221342,0.801625344020432,0.8035921817221342,0.7984062130098645,1.1692342338045254,63.0216587427364,0.6040128621373183,0.630216587427364,0.6082084441631266
4,0.4835360664713441,81.23099857966217,0.8090757032619463,0.8123099857966217,0.8087335358085131,0.43874120349819595,83.07448494453249,0.8318020849582571,0.8307448494453249,0.8275286778682583,1.4358279149400424,56.22820919175911,0.6240786191131382,0.5622820919175912,0.5846828956287422
5,0.4376936052029535,83.1296733222993,0.82841515239898,0.831296733222993,0.8280952340427434,0.417428466113838,83.86687797147385,0.841286950038652,0.8386687797147385,0.833857524249359,1.3232230906519484,61.09878499735869,0.6524384589290969,0.6109878499735869,0.6267629160462458
6,0.4038214770097102,84.4197156976676,0.8418008425941479,0.844197156976676,0.8414225542867901,0.40884891051698374,83.85631273111463,0.8424475532532586,0.8385631273111464,0.835306417016754,1.41952791458194,60.253565768621236,0.6269037459153582,0.6025356576862123,0.6076771901503787
7,0.37727486620574263,85.43684191992112,0.8521880721468108,0.8543684191992111,0.8518581007110292,0.353885447052685,86.18066561014263,0.8615829830746125,0.8618066561014263,0.8612144876284845,1.5292570398895484,59.3026941362916,0.6391593543848638,0.593026941362916,0.6026592687996317
8,0.3527499917045465,86.46042422321607,0.8627355449967657,0.8646042422321607,0.8624878196035182,0.3452613816873447,86.38140517696777,0.8654710566136878,0.8638140517696777,0.8602242158011215,1.6858689628252004,57.326994189117805,0.616120181056211,0.573269941891178,0.5810291687202088
9,0.33112184217929214,87.3431465765163,0.8717255072087096,0.873431465765163,0.8714484656379841,0.330554009692089,87.27945060750132,0.8715790559767125,0.8727945060750132,0.8709804803241404,1.6760875242935318,57.84469096671949,0.6267267761251413,0.5784469096671949,0.5834096100698795
10,0.31512476579669807,87.95295277670176,0.8780311913081771,0.8795295277670176,0.8777883427196588,0.29815705855553215,88.82197569994717,0.8876678526218736,0.8882197569994718,0.8863905422256008,1.8444133534733713,58.63708399366086,0.6393225285113037,0.5863708399366085,0.5971591452235591
