Epoch,Training Loss,Training Accuracy,Training Precision,Training Recall,Training F1,Random Val Loss,Random Val Accuracy,Random Val Precision,Random Val Recall,Random Val F1,Sequence Val Loss,Sequence Val Accuracy,Sequence Val Precision,Sequence Val Recall,Sequence Val F1
1,1.8273774310946465,40.83271559179639,0.4160453474293963,0.4083271559179639,0.38944812088286396,1.2219841480255127,65.47884187082406,0.701605244945181,0.6547884187082406,0.6199476951114636,2.927455425262451,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
2,1.031854098662734,66.88905361996541,0.6611125836122328,0.6688905361996541,0.6516704293023097,0.8610029220581055,68.59688195991092,0.6793603299040218,0.6859688195991092,0.676483971935115,2.313872456550598,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
3,0.7680484745651484,73.25179145045713,0.7265547358118668,0.7325179145045713,0.7237893126948621,0.6704354882240295,79.51002227171492,0.7989070341951738,0.7951002227171492,0.7905835715310424,2.4006343483924866,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
4,0.6192827131599188,81.44304423029405,0.8158011933112229,0.8144304423029405,0.807768427563526,0.5537127256393433,84.85523385300668,0.8565413925042825,0.8485523385300668,0.8460628234704303,2.498716950416565,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
5,0.5145660070702434,84.28465530022238,0.8467711496023373,0.8428465530022239,0.8377615914598481,0.4630034863948822,87.52783964365256,0.886559417613092,0.8752783964365256,0.873451134066553,2.6101953387260437,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
6,0.4346803743392229,87.8922658759575,0.8781690083707214,0.878922658759575,0.8751620486694522,0.40034013986587524,90.20044543429844,0.9063004509341926,0.9020044543429844,0.9002169821871671,2.606806695461273,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
7,0.3702928274869919,90.313812700766,0.9020359283100697,0.9031381270076599,0.9005788733285868,0.34148620069026947,93.76391982182628,0.9390512068427439,0.9376391982182628,0.9371793939432862,2.760626494884491,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
8,0.32210877630859613,91.90758586607363,0.9189096057455848,0.9190758586607364,0.9175975521792176,0.3022782504558563,93.98663697104676,0.9411696329802874,0.9398663697104677,0.9392501185557419,2.9178842902183533,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
9,0.2857531285844743,92.42648875710402,0.9245455641191176,0.9242648875710403,0.9231376851639848,0.273114450275898,93.54120267260579,0.9392642826398996,0.9354120267260579,0.9347739622271262,3.0132752060890198,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
10,0.25825426541268826,93.00716580182852,0.9302552387329682,0.9300716580182852,0.9291605075836961,0.24845882505178452,92.65033407572383,0.9307842733646688,0.9265033407572383,0.9259685046474004,3.2482703924179077,42.98440979955456,0.18476594858160428,0.4298440979955457,0.2584420900720882
